date_local,sample_duration,sample_duration_code,observation_count,arithmetic_mean,aqi
1979-05-22,24 HOUR,7,1,22.2,75.0
1979-05-23,24 HOUR,7,1,13.2,59.0
1979-05-24,24 HOUR,7,1,6.8,38.0
1979-05-25,24 HOUR,7,1,15.7,63.0
1979-05-26,24 HOUR,7,1,7.4,41.0
1979-05-27,24 HOUR,7,1,11.4,55.0
1979-05-28,24 HOUR,7,1,0.0,0.0
1979-05-29,24 HOUR,7,1,6.5,36.0
1979-05-30,24 HOUR,7,1,6.5,36.0
1979-05-31,24 HOUR,7,1,7.5,42.0
1979-06-01,24 HOUR,7,1,28.3,87.0
1979-06-02,24 HOUR,7,1,10.0,53.0
1979-06-03,24 HOUR,7,1,4.5,25.0
1979-06-04,24 HOUR,7,1,10.6,54.0
1979-06-05,24 HOUR,7,1,15.2,62.0
1979-06-06,24 HOUR,7,1,6.2,34.0
1979-06-07,24 HOUR,7,1,4.7,26.0
1979-06-08,24 HOUR,7,1,7.4,41.0
1979-06-09,24 HOUR,7,1,6.7,37.0
1979-06-10,24 HOUR,7,1,16.0,64.0
1979-06-11,24 HOUR,7,1,12.2,57.0
1979-06-12,24 HOUR,7,1,4.0,22.0
1979-06-13,24 HOUR,7,1,5.1,28.0
1979-06-14,24 HOUR,7,1,0.4,2.0
1979-06-15,24 HOUR,7,1,24.4,80.0
1979-06-16,24 HOUR,7,1,9.0,50.0
1979-06-17,24 HOUR,7,1,10.1,53.0
1979-06-18,24 HOUR,7,1,11.8,56.0
1979-06-19,24 HOUR,7,1,7.8,43.0
1979-06-20,24 HOUR,7,1,9.9,52.0
1979-06-21,24 HOUR,7,1,6.9,38.0
1979-06-22,24 HOUR,7,1,4.2,23.0
1979-06-23,24 HOUR,7,1,3.7,21.0
1979-06-24,24 HOUR,7,1,6.1,34.0
1979-06-25,24 HOUR,7,1,7.7,43.0
1979-06-26,24 HOUR,7,1,11.8,56.0
1979-06-27,24 HOUR,7,1,6.1,34.0
1979-06-28,24 HOUR,7,1,3.1,17.0
1979-06-29,24 HOUR,7,1,8.7,48.0
1979-06-30,24 HOUR,7,1,6.0,33.0
1979-07-01,24 HOUR,7,1,6.2,34.0
1979-07-02,24 HOUR,7,1,8.0,44.0
1979-07-03,24 HOUR,7,1,4.5,25.0
1979-07-04,24 HOUR,7,1,21.5,74.0
1979-07-05,24 HOUR,7,1,8.1,45.0
1979-07-06,24 HOUR,7,1,4.4,24.0
1979-07-07,24 HOUR,7,1,7.3,41.0
1979-07-08,24 HOUR,7,1,7.9,44.0
1979-07-09,24 HOUR,7,1,6.0,33.0
1979-07-10,24 HOUR,7,1,10.9,54.0
1979-07-11,24 HOUR,7,1,19.5,70.0
1979-07-12,24 HOUR,7,1,5.6,31.0
1979-07-13,24 HOUR,7,1,4.6,26.0
1979-07-14,24 HOUR,7,1,11.7,56.0
1979-07-15,24 HOUR,7,1,11.3,55.0
1979-07-16,24 HOUR,7,1,20.3,72.0
1979-07-17,24 HOUR,7,1,12.4,57.0
1979-07-18,24 HOUR,7,1,6.4,36.0
1979-07-19,24 HOUR,7,1,14.0,60.0
1979-07-20,24 HOUR,7,1,18.6,69.0
1979-07-21,24 HOUR,7,1,11.0,55.0
1979-07-22,24 HOUR,7,1,5.6,31.0
1979-07-23,24 HOUR,7,1,14.3,61.0
1979-07-24,24 HOUR,7,1,6.7,37.0
1979-07-25,24 HOUR,7,1,10.6,54.0
1979-07-26,24 HOUR,7,1,10.4,53.0
1979-07-27,24 HOUR,7,1,6.7,37.0
1979-07-28,24 HOUR,7,1,6.4,36.0
1979-07-29,24 HOUR,7,1,14.7,61.0
1979-07-30,24 HOUR,7,1,24.7,80.0
1979-07-31,24 HOUR,7,1,9.2,51.0
1979-08-01,24 HOUR,7,1,4.5,25.0
1979-08-02,24 HOUR,7,1,7.2,40.0
1979-08-03,24 HOUR,7,1,12.5,57.0
1979-08-04,24 HOUR,7,1,6.1,34.0
1979-08-05,24 HOUR,7,1,2.8,16.0
1979-08-06,24 HOUR,7,1,4.7,26.0
1979-08-07,24 HOUR,7,1,2.1,12.0
1979-08-08,24 HOUR,7,1,6.3,35.0
1979-08-09,24 HOUR,7,1,17.5,67.0
1979-08-10,24 HOUR,7,1,10.4,53.0
1979-08-11,24 HOUR,7,1,3.5,19.0
1979-08-12,24 HOUR,7,1,4.6,26.0
1979-08-13,24 HOUR,7,1,11.6,56.0
1979-08-14,24 HOUR,7,1,20.7,73.0
1979-08-15,24 HOUR,7,1,6.5,36.0
1979-08-16,24 HOUR,7,1,9.8,52.0
1979-08-17,24 HOUR,7,1,8.4,47.0
1979-08-18,24 HOUR,7,1,9.8,52.0
1979-08-19,24 HOUR,7,1,7.4,41.0
1979-08-20,24 HOUR,7,1,9.4,52.0
1979-08-21,24 HOUR,7,1,6.7,37.0
1979-08-22,24 HOUR,7,1,3.9,22.0
1979-08-23,24 HOUR,7,1,3.6,20.0
1979-08-24,24 HOUR,7,1,6.0,33.0
1979-08-25,24 HOUR,7,1,7.5,42.0
1979-08-26,24 HOUR,7,1,10.7,54.0
1979-08-27,24 HOUR,7,1,5.9,33.0
1979-08-28,24 HOUR,7,1,3.0,17.0
1979-08-29,24 HOUR,7,1,8.0,44.0
1979-08-30,24 HOUR,7,1,6.3,35.0
1979-08-31,24 HOUR,7,1,6.7,37.0
1979-09-01,24 HOUR,7,1,6.9,38.0
1979-09-02,24 HOUR,7,1,3.9,22.0
1979-09-03,24 HOUR,7,1,20.9,73.0
1979-09-07,24 HOUR,7,1,7.0,39.0
1979-09-08,24 HOUR,7,1,5.2,29.0
1979-09-09,24 HOUR,7,1,5.9,33.0
1979-09-10,24 HOUR,7,1,8.9,49.0
1979-09-20,24 HOUR,7,1,4.4,24.0
1979-09-21,24 HOUR,7,1,10.0,53.0
1979-09-22,24 HOUR,7,1,17.2,66.0
1979-09-23,24 HOUR,7,1,5.4,30.0
1979-09-24,24 HOUR,7,1,4.7,26.0
1979-09-25,24 HOUR,7,1,11.2,55.0
1979-09-26,24 HOUR,7,1,11.2,55.0
1979-09-27,24 HOUR,7,1,19.5,70.0
1979-09-28,24 HOUR,7,1,10.6,54.0
1979-09-29,24 HOUR,7,1,6.7,37.0
1979-09-30,24 HOUR,7,1,18.0,68.0
1979-10-01,24 HOUR,7,1,22.2,75.0
1979-10-02,24 HOUR,7,1,13.2,59.0
1979-10-03,24 HOUR,7,1,6.8,38.0
1979-10-04,24 HOUR,7,1,15.7,63.0
1979-10-05,24 HOUR,7,1,7.4,41.0
1979-10-06,24 HOUR,7,1,11.4,55.0
1979-10-07,24 HOUR,7,1,0.0,0.0
1979-10-08,24 HOUR,7,1,6.5,36.0
1979-10-09,24 HOUR,7,1,6.5,36.0
1979-10-10,24 HOUR,7,1,7.5,42.0
1979-10-11,24 HOUR,7,1,28.3,87.0
1979-10-12,24 HOUR,7,1,10.0,53.0
1979-10-13,24 HOUR,7,1,4.5,25.0
1979-10-14,24 HOUR,7,1,10.6,54.0
1979-10-15,24 HOUR,7,1,15.2,62.0
1979-10-16,24 HOUR,7,1,6.2,34.0
1979-10-17,24 HOUR,7,1,4.7,26.0
1979-10-18,24 HOUR,7,1,7.4,41.0
1979-10-19,24 HOUR,7,1,6.7,37.0
1979-10-20,24 HOUR,7,1,16.0,64.0
1979-10-21,24 HOUR,7,1,12.2,57.0
1979-10-22,24 HOUR,7,1,4.0,22.0
1979-10-23,24 HOUR,7,1,5.1,28.0
1979-10-24,24 HOUR,7,1,0.4,2.0
1979-10-25,24 HOUR,7,1,24.4,80.0
1979-10-26,24 HOUR,7,1,9.0,50.0
1979-10-27,24 HOUR,7,1,10.1,53.0
1979-10-28,24 HOUR,7,1,11.8,56.0
1979-10-29,24 HOUR,7,1,7.8,43.0
1979-10-30,24 HOUR,7,1,9.9,52.0
1979-10-31,24 HOUR,7,1,6.9,38.0
1979-05-01,24 HOUR,7,1,4.2,23.0
1979-05-02,24 HOUR,7,1,3.7,21.0
1979-05-03,24 HOUR,7,1,6.1,34.0
1979-05-04,24 HOUR,7,1,7.7,43.0
1979-05-07,24 HOUR,7,1,11.8,56.0
1979-05-08,24 HOUR,7,1,6.1,34.0
1979-05-09,24 HOUR,7,1,3.1,17.0
1979-05-10,24 HOUR,7,1,8.7,48.0
1979-05-11,24 HOUR,7,1,6.0,33.0
1979-05-12,24 HOUR,7,1,6.2,34.0
1979-05-13,24 HOUR,7,1,8.0,44.0
1979-05-14,24 HOUR,7,1,4.5,25.0
1979-05-15,24 HOUR,7,1,21.5,74.0
1979-05-16,24 HOUR,7,1,8.1,45.0
1979-05-17,24 HOUR,7,1,4.4,24.0
1979-05-18,24 HOUR,7,1,7.3,41.0
1979-05-19,24 HOUR,7,1,7.9,44.0
1979-05-20,24 HOUR,7,1,6.0,33.0
1979-05-21,24 HOUR,7,1,10.9,54.0
1979-05-22,24 HOUR,7,1,19.5,70.0
1979-05-23,24 HOUR,7,1,5.6,31.0
1979-05-24,24 HOUR,7,1,4.6,26.0
1979-05-25,24 HOUR,7,1,11.7,56.0
1979-05-26,24 HOUR,7,1,11.3,55.0
1979-05-27,24 HOUR,7,1,20.3,72.0
1979-05-28,24 HOUR,7,1,12.4,57.0
1979-05-29,24 HOUR,7,1,6.4,36.0
1979-05-30,24 HOUR,7,1,14.0,60.0
1979-05-31,24 HOUR,7,1,18.6,69.0
1979-06-01,24 HOUR,7,1,11.0,55.0
1979-06-02,24 HOUR,7,1,5.6,31.0
1979-06-03,24 HOUR,7,1,14.3,61.0
1979-06-04,24 HOUR,7,1,6.7,37.0
1979-06-05,24 HOUR,7,1,10.6,54.0
1979-06-06,24 HOUR,7,1,10.4,53.0
1979-06-07,24 HOUR,7,1,6.7,37.0
1979-06-08,24 HOUR,7,1,6.4,36.0
1979-06-09,24 HOUR,7,1,14.7,61.0
1979-06-10,24 HOUR,7,1,24.7,80.0
1979-06-11,24 HOUR,7,1,9.2,51.0
1979-06-12,24 HOUR,7,1,4.5,25.0
1979-06-13,24 HOUR,7,1,7.2,40.0
1979-06-14,24 HOUR,7,1,12.5,57.0
1979-06-15,24 HOUR,7,1,6.1,34.0
1979-06-16,24 HOUR,7,1,2.8,16.0
1979-06-17,24 HOUR,7,1,4.7,26.0
1979-06-18,24 HOUR,7,1,2.1,12.0
1979-06-19,24 HOUR,7,1,6.3,35.0
1979-06-20,24 HOUR,7,1,17.5,67.0
1979-06-21,24 HOUR,7,1,10.4,53.0
1979-06-22,24 HOUR,7,1,3.5,19.0
1979-06-23,24 HOUR,7,1,4.6,26.0
1979-06-24,24 HOUR,7,1,11.6,56.0
1979-06-25,24 HOUR,7,1,20.7,73.0
1979-06-26,24 HOUR,7,1,6.5,36.0
1979-06-27,24 HOUR,7,1,9.8,52.0
1979-06-28,24 HOUR,7,1,8.4,47.0
1979-06-29,24 HOUR,7,1,9.8,52.0
1979-06-30,24 HOUR,7,1,7.4,41.0
1979-07-01,24 HOUR,7,1,9.4,52.0
1979-07-02,24 HOUR,7,1,6.7,37.0
1979-07-03,24 HOUR,7,1,3.9,22.0
1979-07-04,24 HOUR,7,1,3.6,20.0
1979-07-05,24 HOUR,7,1,6.0,33.0
1979-07-06,24 HOUR,7,1,7.5,42.0
1979-07-07,24 HOUR,7,1,10.7,54.0
1979-07-08,24 HOUR,7,1,5.9,33.0
1979-07-09,24 HOUR,7,1,3.0,17.0
1979-07-10,24 HOUR,7,1,8.0,44.0
1979-07-11,24 HOUR,7,1,6.3,35.0
1979-07-12,24 HOUR,7,1,6.7,37.0
1979-07-13,24 HOUR,7,1,6.9,38.0
1979-07-14,24 HOUR,7,1,3.9,22.0
1979-07-15,24 HOUR,7,1,20.9,73.0
1979-07-16,24 HOUR,7,1,7.0,39.0
1979-07-17,24 HOUR,7,1,5.2,29.0
1979-07-18,24 HOUR,7,1,5.9,33.0
1979-07-19,24 HOUR,7,1,8.9,49.0
1979-07-20,24 HOUR,7,1,4.4,24.0
1979-07-21,24 HOUR,7,1,10.0,53.0
1979-07-22,24 HOUR,7,1,17.2,66.0
1979-07-23,24 HOUR,7,1,5.4,30.0
1979-07-24,24 HOUR,7,1,4.7,26.0
1979-07-25,24 HOUR,7,1,11.2,55.0
1979-07-26,24 HOUR,7,1,11.2,55.0
1979-07-27,24 HOUR,7,1,19.5,70.0
1979-07-28,24 HOUR,7,1,10.6,54.0
1979-07-29,24 HOUR,7,1,6.7,37.0
1979-07-30,24 HOUR,7,1,18.0,68.0
1979-07-31,24 HOUR,7,1,22.2,75.0
1979-08-01,24 HOUR,7,1,13.2,59.0
1979-08-02,24 HOUR,7,1,6.8,38.0
1979-08-03,24 HOUR,7,1,15.7,63.0
1979-08-04,24 HOUR,7,1,7.4,41.0
1979-08-05,24 HOUR,7,1,11.4,55.0
1979-08-06,24 HOUR,7,1,0.0,0.0
1979-08-07,24 HOUR,7,1,6.5,36.0
1979-08-08,24 HOUR,7,1,6.5,36.0
1979-08-09,24 HOUR,7,1,7.5,42.0
1979-08-10,24 HOUR,7,1,28.3,87.0
1979-08-11,24 HOUR,7,1,10.0,53.0
1979-08-12,24 HOUR,7,1,4.5,25.0
1979-08-13,24 HOUR,7,1,10.6,54.0
1979-08-14,24 HOUR,7,1,15.2,62.0
1979-08-15,24 HOUR,7,1,6.2,34.0
1979-08-16,24 HOUR,7,1,4.7,26.0
1979-08-17,24 HOUR,7,1,7.4,41.0
1979-08-18,24 HOUR,7,1,6.7,37.0
1979-08-19,24 HOUR,7,1,16.0,64.0
1979-08-20,24 HOUR,7,1,12.2,57.0
1979-08-21,24 HOUR,7,1,4.0,22.0
1979-08-22,24 HOUR,7,1,5.1,28.0
1979-08-23,24 HOUR,7,1,0.4,2.0
1979-08-24,24 HOUR,7,1,24.4,80.0
1979-08-25,24 HOUR,7,1,9.0,50.0
1979-08-26,24 HOUR,7,1,10.1,53.0
1979-08-27,24 HOUR,7,1,11.8,56.0
1979-08-28,24 HOUR,7,1,7.8,43.0
1979-08-29,24 HOUR,7,1,9.9,52.0
1979-08-30,24 HOUR,7,1,6.9,38.0
1979-08-31,24 HOUR,7,1,4.2,23.0
1979-09-01,24 HOUR,7,1,3.7,21.0
1979-09-02,24 HOUR,7,1,6.1,34.0
1979-09-07,24 HOUR,7,1,7.7,43.0
1979-09-08,24 HOUR,7,1,11.8,56.0
1979-09-09,24 HOUR,7,1,6.1,34.0
1979-09-10,24 HOUR,7,1,3.1,17.0
1979-09-20,24 HOUR,7,1,8.7,48.0
1979-09-21,24 HOUR,7,1,6.0,33.0
1979-09-22,24 HOUR,7,1,6.2,34.0
1979-09-23,24 HOUR,7,1,8.0,44.0
1979-09-24,24 HOUR,7,1,4.5,25.0
1979-09-25,24 HOUR,7,1,21.5,74.0
1979-09-26,24 HOUR,7,1,8.1,45.0
1979-09-27,24 HOUR,7,1,4.4,24.0
1979-09-28,24 HOUR,7,1,7.3,41.0
1979-09-29,24 HOUR,7,1,7.9,44.0
1979-09-30,24 HOUR,7,1,6.0,33.0
1979-10-01,24 HOUR,7,1,10.9,54.0
1979-10-02,24 HOUR,7,1,19.5,70.0
1979-10-03,24 HOUR,7,1,5.6,31.0
1979-10-04,24 HOUR,7,1,4.6,26.0
1979-10-05,24 HOUR,7,1,11.7,56.0
1979-10-06,24 HOUR,7,1,11.3,55.0
1979-10-07,24 HOUR,7,1,20.3,72.0
1979-10-08,24 HOUR,7,1,12.4,57.0
1979-10-09,24 HOUR,7,1,6.4,36.0
1979-10-10,24 HOUR,7,1,14.0,60.0
1979-10-11,24 HOUR,7,1,18.6,69.0
1979-10-12,24 HOUR,7,1,11.0,55.0
1979-10-13,24 HOUR,7,1,5.6,31.0
1979-10-14,24 HOUR,7,1,14.3,61.0
1979-10-15,24 HOUR,7,1,6.7,37.0
1979-10-16,24 HOUR,7,1,10.6,54.0
1979-10-17,24 HOUR,7,1,10.4,53.0
1979-10-18,24 HOUR,7,1,6.7,37.0
1979-10-19,24 HOUR,7,1,6.4,36.0
1979-10-20,24 HOUR,7,1,14.7,61.0
1979-10-21,24 HOUR,7,1,24.7,80.0
1979-10-22,24 HOUR,7,1,9.2,51.0
1979-10-23,24 HOUR,7,1,4.5,25.0
1979-10-24,24 HOUR,7,1,7.2,40.0
1979-10-25,24 HOUR,7,1,12.5,57.0
1979-10-26,24 HOUR,7,1,6.1,34.0
1979-10-27,24 HOUR,7,1,2.8,16.0
1979-10-28,24 HOUR,7,1,4.7,26.0
1979-10-29,24 HOUR,7,1,2.1,12.0
1979-10-30,24 HOUR,7,1,6.3,35.0
1979-10-31,24 HOUR,7,1,17.5,67.0
1980-07-31,24 HOUR,7,1,10.4,53.0
1980-07-31,24 HOUR,7,1,3.5,19.0
1980-05-01,24 HOUR,7,1,4.6,26.0
1980-05-02,24 HOUR,7,1,11.6,56.0
1980-05-03,24 HOUR,7,1,20.7,73.0
1980-05-04,24 HOUR,7,1,6.5,36.0
1980-05-05,24 HOUR,7,1,9.8,52.0
1980-05-06,24 HOUR,7,1,8.4,47.0
1980-05-07,24 HOUR,7,1,9.8,52.0
1980-05-08,24 HOUR,7,1,7.4,41.0
1980-05-09,24 HOUR,7,1,9.4,52.0
1980-05-10,24 HOUR,7,1,6.7,37.0
1980-05-11,24 HOUR,7,1,3.9,22.0
1980-05-12,24 HOUR,7,1,3.6,20.0
1980-05-13,24 HOUR,7,1,6.0,33.0
1980-05-14,24 HOUR,7,1,7.5,42.0
1980-06-27,24 HOUR,7,1,10.7,54.0
1980-06-28,24 HOUR,7,1,5.9,33.0
1980-06-29,24 HOUR,7,1,3.0,17.0
1980-06-30,24 HOUR,7,1,8.0,44.0
1980-07-01,24 HOUR,7,1,6.3,35.0
1980-07-02,24 HOUR,7,1,6.7,37.0
1980-07-03,24 HOUR,7,1,6.9,38.0
1980-07-04,24 HOUR,7,1,3.9,22.0
1980-07-05,24 HOUR,7,1,20.9,73.0
1980-07-06,24 HOUR,7,1,7.0,39.0
1980-07-07,24 HOUR,7,1,5.2,29.0
1980-07-08,24 HOUR,7,1,5.9,33.0
1980-07-09,24 HOUR,7,1,8.9,49.0
1980-07-10,24 HOUR,7,1,4.4,24.0
1980-07-11,24 HOUR,7,1,10.0,53.0
1980-07-12,24 HOUR,7,1,17.2,66.0
1980-07-13,24 HOUR,7,1,5.4,30.0
1980-07-14,24 HOUR,7,1,4.7,26.0
1980-07-15,24 HOUR,7,1,11.2,55.0
1980-07-16,24 HOUR,7,1,11.2,55.0
1980-07-17,24 HOUR,7,1,19.5,70.0
1980-07-18,24 HOUR,7,1,10.6,54.0
1980-07-19,24 HOUR,7,1,6.7,37.0
1980-07-20,24 HOUR,7,1,18.0,68.0
1980-07-21,24 HOUR,7,1,22.2,75.0
1980-07-22,24 HOUR,7,1,13.2,59.0
1980-07-23,24 HOUR,7,1,6.8,38.0
1980-07-24,24 HOUR,7,1,15.7,63.0
1980-07-25,24 HOUR,7,1,7.4,41.0
1980-07-26,24 HOUR,7,1,11.4,55.0
1980-07-27,24 HOUR,7,1,0.0,0.0
1980-07-28,24 HOUR,7,1,6.5,36.0
1980-07-29,24 HOUR,7,1,6.5,36.0
1980-07-30,24 HOUR,7,1,7.5,42.0
1980-07-31,24 HOUR,7,1,28.3,87.0
1980-08-01,24 HOUR,7,1,10.0,53.0
1980-08-02,24 HOUR,7,1,4.5,25.0
1980-08-03,24 HOUR,7,1,10.6,54.0
1980-08-04,24 HOUR,7,1,15.2,62.0
1980-08-05,24 HOUR,7,1,6.2,34.0
1980-08-06,24 HOUR,7,1,4.7,26.0
1980-08-07,24 HOUR,7,1,7.4,41.0
1980-08-08,24 HOUR,7,1,6.7,37.0
1980-08-09,24 HOUR,7,1,16.0,64.0
1980-08-10,24 HOUR,7,1,12.2,57.0
1980-08-11,24 HOUR,7,1,4.0,22.0
1980-08-12,24 HOUR,7,1,5.1,28.0
1980-08-13,24 HOUR,7,1,0.4,2.0
1980-08-14,24 HOUR,7,1,24.4,80.0
1980-08-15,24 HOUR,7,1,9.0,50.0
1980-08-16,24 HOUR,7,1,10.1,53.0
1980-08-17,24 HOUR,7,1,11.8,56.0
1980-08-18,24 HOUR,7,1,7.8,43.0
1980-08-19,24 HOUR,7,1,9.9,52.0
1980-08-20,24 HOUR,7,1,6.9,38.0
1980-08-21,24 HOUR,7,1,4.2,23.0
1980-08-22,24 HOUR,7,1,3.7,21.0
1980-08-23,24 HOUR,7,1,6.1,34.0
1980-08-24,24 HOUR,7,1,7.7,43.0
1980-08-25,24 HOUR,7,1,11.8,56.0
1980-08-26,24 HOUR,7,1,6.1,34.0
1980-08-27,24 HOUR,7,1,3.1,17.0
1980-08-28,24 HOUR,7,1,8.7,48.0
1980-08-29,24 HOUR,7,1,6.0,33.0
1980-05-03,24 HOUR,7,1,6.2,34.0
1980-05-09,24 HOUR,7,1,8.0,44.0
1980-05-15,24 HOUR,7,1,4.5,25.0
1980-05-21,24 HOUR,7,1,21.5,74.0
1980-05-27,24 HOUR,7,1,8.1,45.0
1980-06-02,24 HOUR,7,1,4.4,24.0
1980-06-08,24 HOUR,7,1,7.3,41.0
1980-06-14,24 HOUR,7,1,7.9,44.0
1980-06-20,24 HOUR,7,1,6.0,33.0
1980-06-26,24 HOUR,7,1,10.9,54.0
1980-08-07,24 HOUR,7,1,19.5,70.0
1980-08-13,24 HOUR,7,1,5.6,31.0
1980-08-19,24 HOUR,7,1,4.6,26.0
1980-05-03,24 HOUR,7,1,11.7,56.0
1980-05-09,24 HOUR,7,1,11.3,55.0
1980-05-15,24 HOUR,7,1,20.3,72.0
1980-05-21,24 HOUR,7,1,12.4,57.0
1980-05-27,24 HOUR,7,1,6.4,36.0
1980-06-02,24 HOUR,7,1,14.0,60.0
1980-06-08,24 HOUR,7,1,18.6,69.0
1980-06-14,24 HOUR,7,1,11.0,55.0
1980-06-20,24 HOUR,7,1,5.6,31.0
1980-06-26,24 HOUR,7,1,14.3,61.0
1980-08-07,24 HOUR,7,1,6.7,37.0
1980-08-13,24 HOUR,7,1,10.6,54.0
1980-08-19,24 HOUR,7,1,10.4,53.0
1980-05-03,24 HOUR,7,1,6.7,37.0
1980-05-09,24 HOUR,7,1,6.4,36.0
1980-05-15,24 HOUR,7,1,14.7,61.0
1980-05-21,24 HOUR,7,1,24.7,80.0
1980-05-27,24 HOUR,7,1,9.2,51.0
1980-06-02,24 HOUR,7,1,4.5,25.0
1980-06-08,24 HOUR,7,1,7.2,40.0
1980-06-14,24 HOUR,7,1,12.5,57.0
1980-06-20,24 HOUR,7,1,6.1,34.0
1980-06-26,24 HOUR,7,1,2.8,16.0
1980-07-02,24 HOUR,7,1,4.7,26.0
1980-07-08,24 HOUR,7,1,2.1,12.0
1980-07-14,24 HOUR,7,1,6.3,35.0
1980-07-20,24 HOUR,7,1,17.5,67.0
1980-07-26,24 HOUR,7,1,10.4,53.0
1980-08-07,24 HOUR,7,1,3.5,19.0
1980-08-13,24 HOUR,7,1,4.6,26.0
1980-08-19,24 HOUR,7,1,11.6,56.0
1980-07-31,24 HOUR,7,1,20.7,73.0
1980-05-01,24 HOUR,7,1,6.5,36.0
1980-05-02,24 HOUR,7,1,9.8,52.0
1980-05-03,24 HOUR,7,1,8.4,47.0
1980-05-04,24 HOUR,7,1,9.8,52.0
1980-05-05,24 HOUR,7,1,7.4,41.0
1980-05-06,24 HOUR,7,1,9.4,52.0
1980-05-07,24 HOUR,7,1,6.7,37.0
1980-05-08,24 HOUR,7,1,3.9,22.0
1980-05-09,24 HOUR,7,1,3.6,20.0
1980-05-10,24 HOUR,7,1,6.0,33.0
1980-05-11,24 HOUR,7,1,7.5,42.0
1980-05-12,24 HOUR,7,1,10.7,54.0
1980-05-13,24 HOUR,7,1,5.9,33.0
1980-05-14,24 HOUR,7,1,3.0,17.0
1980-06-26,24 HOUR,7,1,8.0,44.0
1980-06-27,24 HOUR,7,1,6.3,35.0
1980-06-28,24 HOUR,7,1,6.7,37.0
1980-06-29,24 HOUR,7,1,6.9,38.0
1980-06-30,24 HOUR,7,1,3.9,22.0
1980-07-01,24 HOUR,7,1,20.9,73.0
1980-07-02,24 HOUR,7,1,7.0,39.0
1980-07-03,24 HOUR,7,1,5.2,29.0
1980-07-04,24 HOUR,7,1,5.9,33.0
1980-07-05,24 HOUR,7,1,8.9,49.0
1980-07-06,24 HOUR,7,1,4.4,24.0
1980-07-07,24 HOUR,7,1,10.0,53.0
1980-07-08,24 HOUR,7,1,17.2,66.0
1980-07-09,24 HOUR,7,1,5.4,30.0
1980-07-10,24 HOUR,7,1,4.7,26.0
1980-07-11,24 HOUR,7,1,11.2,55.0
1980-07-12,24 HOUR,7,1,11.2,55.0
1980-07-13,24 HOUR,7,1,19.5,70.0
1980-07-14,24 HOUR,7,1,10.6,54.0
1980-07-15,24 HOUR,7,1,6.7,37.0
1980-07-16,24 HOUR,7,1,18.0,68.0
1980-07-17,24 HOUR,7,1,22.2,75.0
1980-07-18,24 HOUR,7,1,13.2,59.0
1980-07-19,24 HOUR,7,1,6.8,38.0
1980-07-20,24 HOUR,7,1,15.7,63.0
1980-07-21,24 HOUR,7,1,7.4,41.0
1980-07-22,24 HOUR,7,1,11.4,55.0
1980-07-23,24 HOUR,7,1,0.0,0.0
1980-07-24,24 HOUR,7,1,6.5,36.0
1980-07-25,24 HOUR,7,1,6.5,36.0
1980-07-26,24 HOUR,7,1,7.5,42.0
1980-07-27,24 HOUR,7,1,28.3,87.0
1980-07-28,24 HOUR,7,1,10.0,53.0
1980-07-29,24 HOUR,7,1,4.5,25.0
1980-07-30,24 HOUR,7,1,10.6,54.0
1980-07-31,24 HOUR,7,1,15.2,62.0
1980-08-01,24 HOUR,7,1,6.2,34.0
1980-08-02,24 HOUR,7,1,4.7,26.0
1980-08-03,24 HOUR,7,1,7.4,41.0
1980-08-04,24 HOUR,7,1,6.7,37.0
1980-08-05,24 HOUR,7,1,16.0,64.0
1980-08-06,24 HOUR,7,1,12.2,57.0
1980-08-07,24 HOUR,7,1,4.0,22.0
1980-08-08,24 HOUR,7,1,5.1,28.0
1980-08-09,24 HOUR,7,1,0.4,2.0
1980-08-10,24 HOUR,7,1,24.4,80.0
1980-08-11,24 HOUR,7,1,9.0,50.0
1980-08-12,24 HOUR,7,1,10.1,53.0
1980-08-13,24 HOUR,7,1,11.8,56.0
1980-08-14,24 HOUR,7,1,7.8,43.0
1980-08-15,24 HOUR,7,1,9.9,52.0
1980-08-16,24 HOUR,7,1,6.9,38.0
1980-08-17,24 HOUR,7,1,4.2,23.0
1980-08-18,24 HOUR,7,1,3.7,21.0
1980-08-19,24 HOUR,7,1,6.1,34.0
1980-08-20,24 HOUR,7,1,7.7,43.0
1980-08-21,24 HOUR,7,1,11.8,56.0
1980-08-22,24 HOUR,7,1,6.1,34.0
1980-08-23,24 HOUR,7,1,3.1,17.0
1980-08-24,24 HOUR,7,1,8.7,48.0
1980-08-25,24 HOUR,7,1,6.0,33.0
1980-08-26,24 HOUR,7,1,6.2,34.0
1980-08-27,24 HOUR,7,1,8.0,44.0
1980-08-28,24 HOUR,7,1,4.5,25.0
1980-08-29,24 HOUR,7,1,21.5,74.0
1980-05-01,24 HOUR,7,1,8.1,45.0
1980-05-02,24 HOUR,7,1,4.4,24.0
1980-05-03,24 HOUR,7,1,7.3,41.0
1980-05-04,24 HOUR,7,1,7.9,44.0
1980-05-05,24 HOUR,7,1,6.0,33.0
1980-05-06,24 HOUR,7,1,10.9,54.0
1980-05-07,24 HOUR,7,1,19.5,70.0
1980-05-08,24 HOUR,7,1,5.6,31.0
1980-05-09,24 HOUR,7,1,4.6,26.0
1980-05-10,24 HOUR,7,1,11.7,56.0
1980-05-11,24 HOUR,7,1,11.3,55.0
1980-05-12,24 HOUR,7,1,20.3,72.0
1980-05-13,24 HOUR,7,1,12.4,57.0
